,tconst,primary_title,genres,numvotes,averagerating,start_year,runtime_minutes,Comedy,Action,Documentary,Sport,Musical,Animation,Romance,News,Game-Show,Fantasy,Horror,History,Biography,Drama,Music,Sci-Fi,Thriller,Adventure,Family,Crime,Western,Mystery,War
5693,tt1618448,Racing Extinction,"['Adventure', 'Documentary', 'Drama']",6931,8.2,2015,90.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5698,tt1619029,Jackie,"['Biography', 'Drama', 'History']",66008,6.7,2016,100.0,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
5700,tt1619037,Nice Guy Johnny,"['Comedy', 'Romance']",1636,6.3,2010,89.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5701,tt1619277,Conception,"['Comedy', 'Romance']",1148,5.4,2011,88.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5720,tt1620449,Animals United,"['Adventure', 'Animation', 'Comedy']",5340,4.9,2010,93.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5722,tt1620466,Groupies bleiben nicht zum Frühstück,"['Comedy', 'Romance']",1845,6.6,2010,103.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5730,tt1620604,We Are What We Are,"['Drama', 'Horror']",4276,5.7,2010,90.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
5731,tt1620620,The Japanese Wife,"['Drama', 'Romance']",1887,7.6,2010,105.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5732,tt1620680,A Wrinkle in Time,"['Adventure', 'Family', 'Fantasy']",34888,4.2,2018,109.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
5734,tt1620719,Fearless,"['Action', 'Comedy', 'Crime']",25201,6.3,2010,126.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5747,tt1620933,Paan Singh Tomar,"['Action', 'Biography', 'Crime']",29373,8.2,2012,135.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5748,tt1620935,Bleed for This,"['Biography', 'Drama', 'Sport']",21946,6.8,2016,117.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
5755,tt1621039,Free Birds,"['Adventure', 'Animation', 'Comedy']",20934,5.9,2013,91.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5756,tt1621045,Think Like a Man,"['Comedy', 'Romance']",41043,6.6,2012,122.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5757,tt1621046,Cesar Chavez,"['Biography', 'Drama']",3025,6.4,2014,102.0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
5761,tt1621426,Natural Selection,"['Comedy', 'Drama']",1182,6.4,2011,90.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5765,tt1621444,Bill Cunningham: New York,"['Biography', 'Documentary', 'History']",4885,7.9,2010,84.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
5767,tt1621446,The Task,['Horror'],3112,4.3,2011,94.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5785,tt1622547,30 Minutes or Less,"['Action', 'Comedy', 'Crime']",87254,6.1,2011,83.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5793,tt1622979,Final Destination 5,['Horror'],98061,5.9,2011,92.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5795,tt1622991,Infected,"['Action', 'Horror', 'Sci-Fi']",1028,2.8,2013,95.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5797,tt1623008,The Arbor,"['Biography', 'Documentary', 'Drama']",1566,7.2,2010,94.0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
5799,tt1623205,Oz the Great and Powerful,"['Adventure', 'Family', 'Fantasy']",192045,6.3,2013,130.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
5801,tt1623288,ParaNorman,"['Adventure', 'Animation', 'Comedy']",87250,7.0,2012,92.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5811,tt1623745,Little Birds,['Drama'],4565,6.2,2011,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5813,tt1623757,Machete Maidens Unleashed!,"['Documentary', 'History']",1445,7.4,2010,84.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5832,tt1624996,Vampire,"['Drama', 'Horror', 'Thriller']",1376,5.3,2011,120.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
5839,tt1625134,The Dinner Club,"['Drama', 'Thriller']",1644,5.1,2010,94.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5840,tt1625150,North Sea Texas,"['Drama', 'Romance']",7476,7.2,2011,98.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5841,tt1625155,Blood of My Blood,"['Drama', 'Thriller']",1636,7.4,2011,131.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5845,tt1625346,Young Adult,"['Comedy', 'Drama']",74071,6.3,2011,94.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5849,tt1625856,Badrinath,['Action'],1464,4.4,2011,140.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5856,tt1626139,Donner Pass,['Horror'],2151,4.6,2011,90.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5857,tt1626146,Hector and the Search for Happiness,"['Adventure', 'Comedy', 'Drama']",41840,7.0,2014,120.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
5858,tt1626175,One Night in Turin,"['Documentary', 'Sport']",1022,6.9,2010,90.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5865,tt1626811,Cameraman: The Life and Work of Jack Cardiff,"['Biography', 'Documentary']",1060,7.8,2010,86.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5874,tt1627924,Mausam,"['Drama', 'Romance', 'War']",4906,4.8,2011,161.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5889,tt1628055,Touchback,"['Drama', 'Family', 'Fantasy']",3673,6.5,2011,118.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
5894,tt1628841,Independence Day: Resurgence,"['Action', 'Adventure', 'Sci-Fi']",155344,5.2,2016,120.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5896,tt1629242,Careful What You Wish For,"['Drama', 'Thriller']",6659,5.7,2015,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5908,tt1629374,Ronal the Barbarian,"['Adventure', 'Animation', 'Comedy']",11834,6.6,2011,89.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5909,tt1629376,Seven Sins Forgiven,"['Drama', 'Mystery', 'Thriller']",4948,6.1,2011,137.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
5910,tt1629377,Kidnapped,"['Horror', 'Thriller']",6729,6.4,2010,85.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5911,tt1629391,Tere Bin Laden,"['Comedy', 'Drama']",9830,7.2,2010,95.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5913,tt1629439,51,"['Horror', 'Sci-Fi']",2891,3.5,2011,90.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
5914,tt1629443,Foster,"['Comedy', 'Drama', 'Family']",2555,6.9,2011,90.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5917,tt1629705,Blackthorn,"['Action', 'Adventure', 'Western']",8553,6.6,2011,102.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5919,tt1629715,Miss Lovely,"['Crime', 'Drama', 'Romance']",2680,6.6,2012,113.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
5929,tt1629757,Chasing Mavericks,"['Biography', 'Drama', 'Sport']",28994,7.2,2012,116.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
5933,tt1630027,Almanya: Welcome to Germany,"['Comedy', 'Drama']",6071,7.2,2011,101.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5936,tt1630036,Courageous,['Drama'],17586,7.0,2011,129.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5951,tt1630564,Sacrifice,"['Action', 'Crime', 'Thriller']",2293,4.4,2011,100.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5958,tt1630603,Kooky,"['Comedy', 'Family', 'Fantasy']",1022,7.3,2010,95.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
5965,tt1630637,The Immature,['Comedy'],2770,6.1,2011,108.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5978,tt1631707,Enter Nowhere,"['Mystery', 'Sci-Fi', 'Thriller']",7298,6.6,2011,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
5988,tt1631867,Edge of Tomorrow,"['Action', 'Sci-Fi']",546284,7.9,2014,113.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5994,tt1632544,From Me to You,"['Animation', 'Drama', 'Romance']",1927,7.1,2010,128.0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5995,tt1632547,Cold Fish,"['Comedy', 'Crime', 'Drama']",9672,7.1,2010,146.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
6003,tt1632708,Friends with Benefits,"['Comedy', 'Romance']",317338,6.6,2011,109.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6027,tt1633356,Shark Night 3D,"['Horror', 'Thriller']",23190,4.0,2011,90.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6030,tt1634003,Underdogs,"['Adventure', 'Animation', 'Family']",8197,6.5,2013,106.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
6031,tt1634013,Montevideo: Taste of a Dream,"['Adventure', 'Comedy', 'Drama']",10502,8.3,2010,140.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
