tconst,genres,numvotes,averagerating,start_year,runtime_minutes,Adult,Sport,Sci-Fi,Fantasy,News,Western,Thriller,Family,Game-Show,Mystery,Music,Reality-TV,Animation,Drama,Adventure,Romance,History,Horror,War,Short,Biography,Documentary,Crime,Musical,Comedy,Action,release_date,movie,production_budget,domestic_gross,worldwide_gross,year,month,roi
tt0455944,"['Action', 'Crime', 'Thriller']",302302,7.2,2014,132.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2014-09-26,the equalizer,55000000.0,"$101,530,738",192903624.0,2014,9,250.7338618181818
tt0458339,"['Action', 'Adventure', 'Sci-Fi']",668137,6.9,2011,124.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011-07-22,captain america: the first avenger,140000000.0,"$176,654,505",370569776.0,2011,7,164.69269714285716
tt0458481,"['Crime', 'Thriller']",140666,6.5,2014,102.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2014-08-22,sin city: a dame to kill for,65000000.0,"$13,757,804",40650842.0,2014,8,-37.46024307692308
tt0464054,"['Horror', 'Thriller']",331,6.5,2014,91.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2014-12-31,house at the end of the drive,1400000.0,$0,0.0,2014,12,-100.0
tt0464154,"['Comedy', 'Horror']",81327,5.4,2010,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2010-08-20,piranha 3d,24000000.0,"$25,003,155",83660160.0,2010,8,248.584
tt0466893,['Drama'],14708,6.5,2011,150.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-09-30,margaret,14000000.0,"$47,185",623292.0,2011,9,-95.54791428571428
tt0470752,"['Drama', 'Mystery', 'Sci-Fi']",424542,7.7,2014,108.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2015-04-10,ex machina,13000000.0,"$25,440,971",38358392.0,2015,4,195.06455384615384
tt0471042,"['Action', 'Comedy', 'Crime']",125102,6.2,2011,104.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2011-11-04,tower heist,85000000.0,"$78,046,570",150422946.0,2011,11,76.96817176470589
tt0472181,"['Adventure', 'Animation', 'Comedy']",77577,5.5,2011,103.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2011-07-29,the smurfs,110000000.0,"$142,614,158",563749323.0,2011,7,412.4993845454545
tt0472399,"['Action', 'Crime', 'Thriller']",141254,6.6,2011,93.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2011-01-28,the mechanic,42500000.0,"$29,121,498",76347393.0,2011,1,79.64092470588236
tt0475290,"['Comedy', 'Drama', 'Music']",111422,6.3,2016,106.0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2016-02-05,"hail, caesar!",22000000.0,"$30,080,225",64160680.0,2016,2,191.63945454545456
tt0477080,"['Action', 'Thriller']",173019,6.8,2010,98.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2010-11-12,unstoppable,95000000.0,"$81,562,942",165720921.0,2010,11,74.4430747368421
tt3070502,['Documentary'],551,4.3,2013,65.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010-11-12,unstoppable,95000000.0,"$81,562,942",165720921.0,2010,11,74.4430747368421
tt9225192,"['Action', 'Crime']",576,6.5,2018,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2010-11-12,unstoppable,95000000.0,"$81,562,942",165720921.0,2010,11,74.4430747368421
tt9906218,['Documentary'],8,8.1,2019,84.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010-11-12,unstoppable,95000000.0,"$81,562,942",165720921.0,2010,11,74.4430747368421
tt0478304,"['Drama', 'Fantasy']",156266,6.8,2011,139.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011-05-27,the tree of life,35000000.0,"$13,305,665",61721826.0,2011,5,76.34807428571429
tt0478970,"['Action', 'Adventure', 'Comedy']",501213,7.3,2015,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2015-07-17,ant-man,130000000.0,"$180,202,163",518858449.0,2015,7,299.1218838461538
tt0479997,"['Action', 'Adventure', 'Fantasy']",85777,5.4,2011,95.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011-01-07,season of the witch,40000000.0,"$24,827,228",91126600.0,2011,1,127.8165
tt0480255,"['Action', 'Adventure', 'Crime']",83876,6.4,2010,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,2010-04-23,the losers,25000000.0,"$23,591,432",29863840.0,2010,4,19.45536
tt3746918,['Drama'],70,1.7,2013,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-04-23,the losers,25000000.0,"$23,591,432",29863840.0,2010,4,19.45536
tt0480687,"['Comedy', 'Romance']",113775,5.9,2011,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2011-02-25,hall pass,68000000.0,"$45,060,734",87173475.0,2011,2,28.19628676470588
tt0481499,"['Action', 'Adventure', 'Animation']",176699,7.2,2013,98.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2013-03-22,the croods,135000000.0,"$187,168,425",573068425.0,2013,3,324.4951296296296
tt0482461,"['Comedy', 'Drama', 'Romance']",3846,5.9,2010,95.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2010-10-01,barry munday,3000000.0,$0,0.0,2010,10,-100.0
tt0485985,"['Action', 'Adventure', 'Drama']",31815,5.9,2012,125.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2012-01-20,red tails,58000000.0,"$49,876,377",50365498.0,2012,1,-13.16293448275862
tt0490215,"['Adventure', 'Drama', 'History']",85242,7.2,2016,161.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,2016-12-23,silence,46500000.0,"$7,100,177",23726626.0,2016,12,-48.97499784946236
tt1731755,"['Drama', 'War']",373,6.7,2011,110.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2016-12-23,silence,46500000.0,"$7,100,177",23726626.0,2016,12,-48.97499784946236
tt2275949,['Drama'],174,6.7,2012,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016-12-23,silence,46500000.0,"$7,100,177",23726626.0,2016,12,-48.97499784946236
tt3425108,"['Drama', 'Thriller']",170,4.6,2013,120.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2016-12-23,silence,46500000.0,"$7,100,177",23726626.0,2016,12,-48.97499784946236
tt0491152,"['Comedy', 'Drama', 'Romance']",54314,5.9,2011,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2011-05-06,something borrowed,35000000.0,"$39,046,489",65084116.0,2011,5,85.95461714285715
tt0491203,"['Drama', 'History', 'Romance']",15037,6.2,2017,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,2017-09-01,tulip fever,25000000.0,"$2,455,635",6792768.0,2017,9,-72.828928
tt0492389,"['Comedy', 'Family']",14700,3.8,2010,92.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010-04-30,furry vengeance,35000000.0,"$17,630,465",39340177.0,2010,4,12.400505714285714
tt0493405,"['Action', 'Comedy', 'Crime']",37029,6.0,2017,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,2017-03-24,chips,25000000.0,"$18,600,152",23190292.0,2017,3,-7.238832
tt2011351,['Comedy'],145,6.8,2012,68.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2017-03-24,chips,25000000.0,"$18,600,152",23190292.0,2017,3,-7.238832
tt0493949,"['Adventure', 'Comedy', 'Family']",16086,6.6,2010,103.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2010-07-23,ramona and beezus,15000000.0,"$26,167,002",27469621.0,2010,7,83.13080666666667
tt0498381,"['Drama', 'Horror', 'Mystery']",34151,4.5,2017,102.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2017-02-03,rings,25000000.0,"$27,793,018",82917283.0,2017,2,231.669132
tt0763831,"['Comedy', 'Drama']",36387,5.9,2012,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2012-03-09,a thousand words,40000000.0,"$18,450,127",20790486.0,2012,3,-48.023785000000004
tt0765446,"['Adventure', 'Animation', 'Comedy']",23298,5.9,2013,89.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2013-02-15,escape from planet earth,40000000.0,"$57,012,977",74156610.0,2013,2,85.391525
tt0770703,"['Comedy', 'Romance']",67922,6.1,2011,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2011-09-30,what's your number?,20000000.0,"$14,011,084",30163785.0,2011,9,50.81892500000001
tt0770802,"['Documentary', 'Music']",29725,8.5,2011,102.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2012-08-24,samsara,4000000.0,"$2,672,413",5966671.0,2012,8,49.166775
tt0770828,"['Action', 'Adventure', 'Sci-Fi']",647288,7.1,2013,143.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2013-06-14,man of steel,225000000.0,"$291,045,518",667999518.0,2013,6,196.88867466666667
tt0780504,"['Crime', 'Drama']",521495,7.8,2011,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2011-09-16,drive,15000000.0,"$35,060,689",81357930.0,2011,9,442.3862
tt1709105,['Documentary'],20,6.3,2010,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2011-09-16,drive,15000000.0,"$35,060,689",81357930.0,2011,9,442.3862
tt0780653,"['Drama', 'Fantasy', 'Horror']",97873,5.8,2010,103.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2010-02-12,the wolfman,150000000.0,"$62,189,884",142634358.0,2010,2,-4.910428
tt0787474,"['Adventure', 'Animation', 'Comedy']",50763,6.8,2014,96.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2014-09-26,the boxtrolls,60000000.0,"$50,837,305",111946251.0,2014,9,86.577085
tt0787524,"['Biography', 'Drama']",43575,7.2,2015,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2016-04-29,the man who knew infinity,10000000.0,"$3,877,922",12382122.0,2016,4,23.82122
tt0790628,"['Adventure', 'Comedy', 'Fantasy']",67549,5.9,2013,100.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2013-03-15,the incredible burt wonderstone,32000000.0,"$22,537,881",27392609.0,2013,3,-14.398096875
tt0790636,"['Biography', 'Drama']",402462,8.0,2013,117.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2013-11-01,dallas buyers club,5000000.0,"$27,298,285",60611845.0,2013,11,1112.2369
tt0790724,"['Action', 'Crime', 'Thriller']",284547,7.0,2012,130.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2012-12-21,jack reacher,60000000.0,"$80,070,736",217370736.0,2012,12,262.28456
tt0790736,"['Action', 'Adventure', 'Comedy']",109078,5.6,2013,96.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,2013-07-19,r.i.p.d.,130000000.0,"$33,618,855",79076678.0,2013,7,-39.171786153846156
tt0800320,"['Action', 'Adventure', 'Fantasy']",256176,5.8,2010,106.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2010-04-01,clash of the titans,125000000.0,"$163,214,888",493214888.0,2010,4,294.57191040000004
tt0800369,"['Action', 'Adventure', 'Fantasy']",683264,7.0,2011,115.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011-05-06,thor,150000000.0,"$181,030,624",449326618.0,2011,5,199.55107866666665
tt0803061,"['Biography', 'Comedy', 'Drama']",15357,7.4,2011,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,2011-12-31,red dog,9100000.0,$0,20927794.0,2011,12,129.97575824175826
tt4706780,"['Action', 'Drama', 'History']",25,7.2,2016,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2011-12-31,red dog,9100000.0,$0,20927794.0,2011,12,129.97575824175826
tt0803096,"['Action', 'Adventure', 'Fantasy']",225557,6.9,2016,123.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2016-06-10,warcraft,160000000.0,"$47,225,655",425522281.0,2016,6,165.951425625
tt0804497,"['Comedy', 'Drama', 'Romance']",125583,7.1,2010,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2010-10-08,it's kind of a funny story,8000000.0,"$6,363,628",6632950.0,2010,10,-17.088125
tt0804509,"['Comedy', 'Drama']",653,6.2,2013,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2018-12-14,the mule,50000000.0,"$103,804,407",170857676.0,2018,12,241.715352
tt2130270,"['Comedy', 'Crime', 'Drama']",5788,6.3,2014,103.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2018-12-14,the mule,50000000.0,"$103,804,407",170857676.0,2018,12,241.715352
tt7959026,"['Crime', 'Drama', 'Thriller']",58955,7.1,2018,116.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2018-12-14,the mule,50000000.0,"$103,804,407",170857676.0,2018,12,241.715352
tt0808510,"['Comedy', 'Family', 'Fantasy']",37939,5.0,2010,101.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010-01-22,tooth fairy,48000000.0,"$60,022,256",112610386.0,2010,1,134.60497083333334
tt7906260,['Horror'],64,2.6,2019,86.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010-01-22,tooth fairy,48000000.0,"$60,022,256",112610386.0,2010,1,134.60497083333334
tt0810913,['Comedy'],71361,3.3,2011,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2011-11-11,jack and jill,79000000.0,"$74,158,157",150519217.0,2011,11,90.53065443037974
tt0810922,"['Comedy', 'Drama', 'Romance']",48393,6.3,2011,97.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2011-03-04,take me home tonight,19000000.0,"$6,928,068",7576604.0,2011,3,-60.12313684210526
tt0814255,"['Adventure', 'Family', 'Fantasy']",165108,5.9,2010,118.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010-02-12,percy jackson & the olympians: the lightning thief,95000000.0,"$88,768,303",223050874.0,2010,2,134.79039368421053
tt0815236,"['Comedy', 'Romance']",117245,6.4,2010,104.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2010-03-12,she's out of my league,20000000.0,"$32,010,860",48680977.0,2010,3,143.40488499999998
tt0816442,"['Drama', 'War']",119023,7.6,2013,131.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2013-11-08,the book thief,19000000.0,"$21,488,481",76086711.0,2013,11,300.4563736842105
tt0816462,"['Action', 'Adventure', 'Fantasy']",90834,5.2,2011,113.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011-08-19,conan the barbarian,90000000.0,"$21,295,021",63356133.0,2011,8,-29.60429666666667
tt0816692,"['Adventure', 'Drama', 'Sci-Fi']",1299334,8.6,2014,169.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2014-11-05,interstellar,165000000.0,"$188,017,894",666379375.0,2014,11,303.8662878787879
tt0816711,"['Action', 'Adventure', 'Horror']",553751,7.0,2013,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,2013-06-21,world war z,190000000.0,"$202,359,711",531514650.0,2013,6,179.74455263157896
tt0817177,"['Comedy', 'Drama', 'Romance']",74937,7.7,2010,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2010-08-06,flipped,14000000.0,"$1,755,212",4289993.0,2010,8,-69.35719285714286
tt2388050,"['Drama', 'Thriller']",440,6.0,2015,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-08-06,flipped,14000000.0,"$1,755,212",4289993.0,2010,8,-69.35719285714286
tt0817230,"['Comedy', 'Romance']",107171,5.7,2010,125.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2010-02-12,valentine's day,52000000.0,"$110,485,654",217569328.0,2010,2,318.40255384615386
tt0822847,"['Action', 'Adventure', 'Fantasy']",108320,5.7,2011,87.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2011-05-13,priest,60000000.0,"$29,136,626",84154026.0,2011,5,40.25671
tt0829150,"['Action', 'Drama', 'Fantasy']",164829,6.3,2014,92.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2014-10-10,dracula untold,70000000.0,"$55,991,880",220241723.0,2014,10,214.63103285714286
tt0831387,"['Action', 'Adventure', 'Sci-Fi']",350687,6.4,2014,123.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2014-05-16,godzilla,160000000.0,"$200,676,069",529076069.0,2014,5,230.67254312499998
tt0837562,"['Animation', 'Comedy', 'Family']",204571,7.1,2012,91.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2012-09-28,hotel transylvania,85000000.0,"$148,313,048",378505812.0,2012,9,345.30095529411767
tt0837563,"['Horror', 'Mystery', 'Thriller']",34472,6.0,2019,101.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2019-04-05,pet sematary,21000000.0,"$54,724,696",109501146.0,2019,4,421.4340285714286
tt0840361,"['Crime', 'Drama', 'Thriller']",322524,7.6,2010,125.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,2010-09-17,the town,37000000.0,"$92,186,262",152566881.0,2010,9,312.3429216216216
tt0842926,"['Comedy', 'Drama', 'Romance']",120656,7.0,2010,106.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2010-07-09,the kids are all right,4000000.0,"$20,811,365",36275469.0,2010,7,806.8867250000001
tt0848228,"['Action', 'Adventure', 'Sci-Fi']",1183655,8.1,2012,143.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2012-05-04,the avengers,225000000.0,"$623,279,547",1517935897.0,2012,5,574.6381764444444
tt0848537,"['Adventure', 'Animation', 'Family']",95318,6.7,2013,102.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,2013-05-24,epic,100000000.0,"$107,518,682",262794441.0,2013,5,162.794441
tt0850709,"['Biography', 'Drama']",182,5.3,2010,121.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2016-02-19,risen,20000000.0,"$36,880,033",46255763.0,2016,2,131.278815
tt3231054,"['Action', 'Adventure', 'Drama']",22813,6.3,2016,107.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2016-02-19,risen,20000000.0,"$36,880,033",46255763.0,2016,2,131.278815
tt0857190,"['Action', 'Crime', 'Drama']",18095,6.1,2012,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2013-03-01,the sweeney,4500000.0,"$26,345",8000366.0,2013,3,77.7859111111111
tt0864835,"['Adventure', 'Animation', 'Comedy']",57277,6.8,2014,92.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2014-03-07,mr. peabody & sherman,145000000.0,"$111,506,430",269806430.0,2014,3,86.0734
tt0872230,"['Horror', 'Mystery', 'Thriller']",18381,4.8,2010,107.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2010-10-08,my soul to take,25000000.0,"$14,744,435",16727470.0,2010,10,-33.09012
tt0873886,"['Action', 'Crime', 'Horror']",59266,6.2,2011,88.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2011-09-23,red state,4000000.0,"$1,065,429",1983596.0,2011,9,-50.4101
tt0878835,"['Comedy', 'Drama']",10652,6.6,2010,87.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2010-04-30,please give,3000000.0,"$4,033,574",4570178.0,2010,4,52.33926666666666
tt0879870,"['Drama', 'Romance']",77709,5.8,2010,133.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2010-08-13,eat pray love,60000000.0,"$80,574,010",206598789.0,2010,8,244.331315
tt0881320,"['Adventure', 'Drama', 'Thriller']",51318,5.9,2011,108.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2011-02-04,sanctum,30000000.0,"$23,209,310",108957098.0,2011,2,263.1903266666667
tt0882977,"['Action', 'Drama', 'Thriller']",78142,6.5,2013,112.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2013-02-22,snitch,15000000.0,"$42,930,462",57907734.0,2013,2,286.05156
tt0882977,"['Action', 'Drama', 'Thriller']",78142,6.5,2013,112.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2012-12-31,snitch,850000.0,$0,0.0,2012,12,-100.0
tt0884732,['Comedy'],66893,6.7,2015,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2015-01-16,the wedding ringer,23000000.0,"$64,460,211",80171596.0,2015,1,248.57215652173915
tt0889573,"['Comedy', 'Drama', 'Romance']",90661,6.1,2010,101.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2010-08-20,the switch,19000000.0,"$27,758,465",49858465.0,2010,8,162.41297368421053
tt0892318,"['Adventure', 'Comedy', 'Drama']",86137,6.6,2010,105.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2010-05-14,letters to juliet,30000000.0,"$53,032,453",82148538.0,2010,5,173.82846
tt0892769,"['Action', 'Adventure', 'Animation']",611299,8.1,2010,98.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,2010-03-26,how to train your dragon,165000000.0,"$217,581,232",494870992.0,2010,3,199.92181333333335
tt0892791,"['Adventure', 'Animation', 'Comedy']",167532,6.3,2010,93.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,2010-05-21,shrek forever after,165000000.0,"$238,736,787",756244673.0,2010,5,358.3301048484849
tt0903624,"['Adventure', 'Family', 'Fantasy']",719629,7.9,2012,169.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2012-12-14,the hobbit: an unexpected journey,250000000.0,"$303,003,568",1017003568.0,2012,12,306.80142720000003
tt0905372,"['Horror', 'Mystery', 'Sci-Fi']",111900,6.2,2011,103.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2011-10-14,the thing,38000000.0,"$16,999,934",27573078.0,2011,10,-27.43926842105263
tt0918940,"['Action', 'Adventure', 'Drama']",150154,6.3,2016,110.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2016-07-01,the legend of tarzan,180000000.0,"$126,643,061",348902025.0,2016,7,93.83445833333333
tt0923653,"['Action', 'Horror', 'Sci-Fi']",791,3.0,2010,89.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2010-12-31,the dead undead,1100000.0,$0,0.0,2010,12,-100.0
tt0935075,['Drama'],45357,7.0,2010,91.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010-12-17,rabbit hole,5000000.0,"$2,229,058",6205034.0,2010,12,24.10068
tt0938283,"['Action', 'Adventure', 'Family']",137734,4.1,2010,103.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2010-07-01,the last airbender,150000000.0,"$131,772,187",319713881.0,2010,7,113.14258733333334
tt0938305,"['Comedy', 'Crime', 'Thriller']",6088,6.1,2012,90.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2011-12-31,freaky deaky,6000000.0,$0,0.0,2011,12,-100.0
